country,first_year_train,last_year_train,sex,max_age,num_basis,tau,latent_dim,forecast_horizon,log_score,date,time,model
sweden,1938,1997,Male,100,10,10.0,4,10,485.9563775994797,16/03/2023,10:06:57,radial_basis
sweden,1938,1997,Male,100,15,10.0,4,1,415.08907675891686,16/03/2023,10:18:05,radial_basis
sweden,1938,1997,Male,100,15,10.0,4,2,423.5741920537316,16/03/2023,10:18:05,radial_basis
sweden,1938,1997,Male,100,15,10.0,4,3,446.98979716153957,16/03/2023,10:18:05,radial_basis
sweden,1938,1997,Male,100,15,10.0,4,4,453.68574845781365,16/03/2023,10:18:05,radial_basis
sweden,1938,1997,Male,100,15,10.0,4,5,457.31999466632254,16/03/2023,10:18:05,radial_basis
sweden,1938,1997,Male,100,15,10.0,4,6,455.3278048086929,16/03/2023,10:18:05,radial_basis
sweden,1938,1997,Male,100,15,10.0,4,7,477.01239818977444,16/03/2023,10:18:05,radial_basis
sweden,1938,1997,Male,100,15,10.0,4,8,479.9768800741342,16/03/2023,10:18:05,radial_basis
sweden,1938,1997,Male,100,15,10.0,4,9,480.4284422806107,16/03/2023,10:18:05,radial_basis
sweden,1938,1997,Male,100,15,10.0,4,10,494.05904138390196,16/03/2023,10:18:05,radial_basis
sweden,1938,1997,Male,100,10,10.0,5,1,425.7746051860752,16/03/2023,10:41:12,radial_basis
sweden,1938,1997,Male,100,10,10.0,5,2,421.8033057311439,16/03/2023,10:41:12,radial_basis
sweden,1938,1997,Male,100,10,10.0,5,3,450.69512399790267,16/03/2023,10:41:12,radial_basis
sweden,1938,1997,Male,100,10,10.0,5,4,450.1452286303203,16/03/2023,10:41:12,radial_basis
sweden,1938,1997,Male,100,10,10.0,5,5,455.03794289041673,16/03/2023,10:41:12,radial_basis
sweden,1938,1997,Male,100,10,10.0,5,6,452.69063643448993,16/03/2023,10:41:12,radial_basis
sweden,1938,1997,Male,100,10,10.0,5,7,478.69364155720916,16/03/2023,10:41:12,radial_basis
sweden,1938,1997,Male,100,10,10.0,5,8,476.37856788491507,16/03/2023,10:41:12,radial_basis
sweden,1938,1997,Male,100,10,10.0,5,9,483.3891763412187,16/03/2023,10:41:12,radial_basis
sweden,1938,1997,Male,100,10,10.0,5,10,491.16208693182546,16/03/2023,10:41:12,radial_basis
sweden,1938,1997,Male,100,15,10.0,5,1,414.7835534933956,16/03/2023,10:51:44,radial_basis
sweden,1938,1997,Male,100,15,10.0,5,2,414.26436061642823,16/03/2023,10:51:44,radial_basis
sweden,1938,1997,Male,100,15,10.0,5,3,432.5179828892317,16/03/2023,10:51:44,radial_basis
sweden,1938,1997,Male,100,15,10.0,5,4,440.40122797020695,16/03/2023,10:51:44,radial_basis
sweden,1938,1997,Male,100,15,10.0,5,5,445.0401012901347,16/03/2023,10:51:44,radial_basis
sweden,1938,1997,Male,100,15,10.0,5,6,445.8560728821393,16/03/2023,10:51:44,radial_basis
sweden,1938,1997,Male,100,15,10.0,5,7,461.7702839510766,16/03/2023,10:51:44,radial_basis
sweden,1938,1997,Male,100,15,10.0,5,8,469.6598386266001,16/03/2023,10:51:44,radial_basis
sweden,1938,1997,Male,100,15,10.0,5,9,472.00402262662624,16/03/2023,10:51:44,radial_basis
sweden,1938,1997,Male,100,15,10.0,5,10,475.3684957277588,16/03/2023,10:51:44,radial_basis
sweden,1939,1998,Male,100,5,10.0,3,1,420.63274320417446,16/03/2023,12:00:44,radial_basis
sweden,1939,1998,Male,100,5,10.0,3,2,433.6981721763059,16/03/2023,12:00:44,radial_basis
sweden,1939,1998,Male,100,5,10.0,3,3,437.45951661148496,16/03/2023,12:00:44,radial_basis
sweden,1939,1998,Male,100,5,10.0,3,4,451.6365059879821,16/03/2023,12:00:44,radial_basis
sweden,1939,1998,Male,100,5,10.0,3,5,438.6421097846515,16/03/2023,12:00:44,radial_basis
sweden,1939,1998,Male,100,5,10.0,3,6,453.1040057411887,16/03/2023,12:00:44,radial_basis
sweden,1939,1998,Male,100,5,10.0,3,7,466.56082848166426,16/03/2023,12:00:44,radial_basis
sweden,1939,1998,Male,100,5,10.0,3,8,461.9661180639781,16/03/2023,12:00:44,radial_basis
sweden,1939,1998,Male,100,5,10.0,3,9,467.57006766853533,16/03/2023,12:00:44,radial_basis
sweden,1939,1998,Male,100,5,10.0,3,10,469.5375739738294,16/03/2023,12:00:44,radial_basis
sweden,1937,1996,Male,100,15,10.0,5,1,415.54908867269404,16/03/2023,12:03:51,radial_basis
sweden,1937,1996,Male,100,15,10.0,5,2,424.62874587960994,16/03/2023,12:03:51,radial_basis
sweden,1937,1996,Male,100,15,10.0,5,3,426.6321600216719,16/03/2023,12:03:51,radial_basis
sweden,1937,1996,Male,100,15,10.0,5,4,450.3909119492414,16/03/2023,12:03:51,radial_basis
sweden,1937,1996,Male,100,15,10.0,5,5,453.1936889144075,16/03/2023,12:03:51,radial_basis
sweden,1937,1996,Male,100,15,10.0,5,6,461.82432268292513,16/03/2023,12:03:51,radial_basis
sweden,1937,1996,Male,100,15,10.0,5,7,462.00270022158367,16/03/2023,12:03:51,radial_basis
sweden,1937,1996,Male,100,15,10.0,5,8,476.99426870949475,16/03/2023,12:03:51,radial_basis
sweden,1937,1996,Male,100,15,10.0,5,9,487.72276669013723,16/03/2023,12:03:51,radial_basis
sweden,1937,1996,Male,100,15,10.0,5,10,489.33188994881874,16/03/2023,12:03:51,radial_basis
sweden,1938,1997,Male,100,15,10.0,3,1,398.0644631017969,16/03/2023,12:35:10,radial_basis
sweden,1938,1997,Male,100,15,10.0,3,2,405.0289066751168,16/03/2023,12:35:10,radial_basis
sweden,1938,1997,Male,100,15,10.0,3,3,430.3307085228429,16/03/2023,12:35:10,radial_basis
sweden,1938,1997,Male,100,15,10.0,3,4,437.845985565933,16/03/2023,12:35:10,radial_basis
sweden,1938,1997,Male,100,15,10.0,3,5,445.5256816143219,16/03/2023,12:35:10,radial_basis
sweden,1938,1997,Male,100,15,10.0,3,6,434.7801135108624,16/03/2023,12:35:10,radial_basis
sweden,1938,1997,Male,100,15,10.0,3,7,458.6879139308055,16/03/2023,12:35:10,radial_basis
sweden,1938,1997,Male,100,15,10.0,3,8,461.9445071502025,16/03/2023,12:35:10,radial_basis
sweden,1938,1997,Male,100,15,10.0,3,9,459.8676262390237,16/03/2023,12:35:10,radial_basis
sweden,1938,1997,Male,100,15,10.0,3,10,472.0545450939125,16/03/2023,12:35:10,radial_basis
sweden,1939,1998,Male,100,10,10.0,3,1,408.736624166258,16/03/2023,12:41:04,radial_basis
sweden,1939,1998,Male,100,10,10.0,3,2,437.32270822132233,16/03/2023,12:41:04,radial_basis
sweden,1939,1998,Male,100,10,10.0,3,3,447.94093816967313,16/03/2023,12:41:04,radial_basis
sweden,1939,1998,Male,100,10,10.0,3,4,454.03474392602004,16/03/2023,12:41:04,radial_basis
sweden,1939,1998,Male,100,10,10.0,3,5,444.42260964017436,16/03/2023,12:41:04,radial_basis
sweden,1939,1998,Male,100,10,10.0,3,6,478.7958871520034,16/03/2023,12:41:04,radial_basis
sweden,1939,1998,Male,100,10,10.0,3,7,477.08179831747907,16/03/2023,12:41:04,radial_basis
sweden,1939,1998,Male,100,10,10.0,3,8,481.6260762870221,16/03/2023,12:41:04,radial_basis
sweden,1939,1998,Male,100,10,10.0,3,9,496.73652740384864,16/03/2023,12:41:04,radial_basis
sweden,1939,1998,Male,100,10,10.0,3,10,499.444047617515,16/03/2023,12:41:04,radial_basis
sweden,1939,1998,Male,100,5,10.0,4,1,434.6477088251415,16/03/2023,14:27:29,radial_basis
sweden,1939,1998,Male,100,5,10.0,4,2,453.8640399389986,16/03/2023,14:27:29,radial_basis
sweden,1939,1998,Male,100,5,10.0,4,3,460.6927390055372,16/03/2023,14:27:29,radial_basis
sweden,1939,1998,Male,100,5,10.0,4,4,460.892037464698,16/03/2023,14:27:29,radial_basis
sweden,1939,1998,Male,100,5,10.0,4,5,464.40026512655123,16/03/2023,14:27:29,radial_basis
sweden,1939,1998,Male,100,5,10.0,4,6,492.7388336852479,16/03/2023,14:27:29,radial_basis
sweden,1939,1998,Male,100,5,10.0,4,7,487.8302559830928,16/03/2023,14:27:29,radial_basis
sweden,1939,1998,Male,100,5,10.0,4,8,504.8351300271323,16/03/2023,14:27:29,radial_basis
sweden,1939,1998,Male,100,5,10.0,4,9,508.57275334543084,16/03/2023,14:27:29,radial_basis
sweden,1939,1998,Male,100,5,10.0,4,10,516.7012770756,16/03/2023,14:27:29,radial_basis
sweden,1939,1998,Male,100,5,10.0,5,1,422.6630211255983,16/03/2023,15:09:55,radial_basis
sweden,1939,1998,Male,100,5,10.0,5,2,445.3783617298495,16/03/2023,15:09:55,radial_basis
sweden,1939,1998,Male,100,5,10.0,5,3,448.68983957223776,16/03/2023,15:09:55,radial_basis
sweden,1939,1998,Male,100,5,10.0,5,4,454.323121595309,16/03/2023,15:09:55,radial_basis
sweden,1939,1998,Male,100,5,10.0,5,5,454.3974083401905,16/03/2023,15:09:55,radial_basis
sweden,1939,1998,Male,100,5,10.0,5,6,476.62666583998254,16/03/2023,15:09:55,radial_basis
sweden,1939,1998,Male,100,5,10.0,5,7,479.03880365710563,16/03/2023,15:09:55,radial_basis
sweden,1939,1998,Male,100,5,10.0,5,8,482.5942157749018,16/03/2023,15:09:55,radial_basis
sweden,1939,1998,Male,100,5,10.0,5,9,488.52533125317115,16/03/2023,15:09:55,radial_basis
sweden,1939,1998,Male,100,5,10.0,5,10,493.19914023120015,16/03/2023,15:09:55,radial_basis
sweden,1939,1998,Male,100,15,10.0,3,1,406.57725895098093,16/03/2023,15:13:18,radial_basis
sweden,1939,1998,Male,100,15,10.0,3,2,434.83296236644276,16/03/2023,15:13:18,radial_basis
sweden,1939,1998,Male,100,15,10.0,3,3,436.85050886417184,16/03/2023,15:13:18,radial_basis
sweden,1939,1998,Male,100,15,10.0,3,4,444.60659765940505,16/03/2023,15:13:18,radial_basis
sweden,1939,1998,Male,100,15,10.0,3,5,439.5440810702687,16/03/2023,15:13:18,radial_basis
sweden,1939,1998,Male,100,15,10.0,3,6,464.629650514255,16/03/2023,15:13:18,radial_basis
sweden,1939,1998,Male,100,15,10.0,3,7,461.8240378486497,16/03/2023,15:13:18,radial_basis
sweden,1939,1998,Male,100,15,10.0,3,8,459.83978393812043,16/03/2023,15:13:18,radial_basis
sweden,1939,1998,Male,100,15,10.0,3,9,471.2260727886559,16/03/2023,15:13:18,radial_basis
sweden,1939,1998,Male,100,15,10.0,3,10,472.9332441570132,16/03/2023,15:13:18,radial_basis
sweden,1939,1998,Male,100,15,10.0,4,1,403.3313230572951,16/03/2023,15:15:14,radial_basis
sweden,1939,1998,Male,100,15,10.0,4,2,430.2631176960514,16/03/2023,15:15:14,radial_basis
sweden,1939,1998,Male,100,15,10.0,4,3,436.02815847738,16/03/2023,15:15:14,radial_basis
sweden,1939,1998,Male,100,15,10.0,4,4,440.4071675738277,16/03/2023,15:15:14,radial_basis
sweden,1939,1998,Male,100,15,10.0,4,5,436.0017526453703,16/03/2023,15:15:14,radial_basis
sweden,1939,1998,Male,100,15,10.0,4,6,458.57283181013986,16/03/2023,15:15:14,radial_basis
sweden,1939,1998,Male,100,15,10.0,4,7,458.96319703587574,16/03/2023,15:15:14,radial_basis
sweden,1939,1998,Male,100,15,10.0,4,8,458.01734819727534,16/03/2023,15:15:14,radial_basis
sweden,1939,1998,Male,100,15,10.0,4,9,468.82479706725564,16/03/2023,15:15:14,radial_basis
sweden,1939,1998,Male,100,15,10.0,4,10,469.2364736581547,16/03/2023,15:15:14,radial_basis
sweden,1939,1998,Male,100,10,10.0,4,1,402.93341525421613,16/03/2023,15:16:12,radial_basis
sweden,1939,1998,Male,100,10,10.0,4,2,431.9197221397944,16/03/2023,15:16:12,radial_basis
sweden,1939,1998,Male,100,10,10.0,4,3,437.90459504846257,16/03/2023,15:16:12,radial_basis
sweden,1939,1998,Male,100,10,10.0,4,4,446.8569119882654,16/03/2023,15:16:12,radial_basis
sweden,1939,1998,Male,100,10,10.0,4,5,436.85693194247415,16/03/2023,15:16:12,radial_basis
sweden,1939,1998,Male,100,10,10.0,4,6,461.8758130216869,16/03/2023,15:16:12,radial_basis
sweden,1939,1998,Male,100,10,10.0,4,7,463.21393748451663,16/03/2023,15:16:12,radial_basis
sweden,1939,1998,Male,100,10,10.0,4,8,464.28757664229744,16/03/2023,15:16:12,radial_basis
sweden,1939,1998,Male,100,10,10.0,4,9,475.4810996957759,16/03/2023,15:16:12,radial_basis
sweden,1939,1998,Male,100,10,10.0,4,10,478.82287137150075,16/03/2023,15:16:12,radial_basis
sweden,1940,1999,Male,100,5,10.0,3,1,444.0512174978235,16/03/2023,15:16:48,radial_basis
sweden,1940,1999,Male,100,5,10.0,3,2,445.46345233984414,16/03/2023,15:16:48,radial_basis
sweden,1940,1999,Male,100,5,10.0,3,3,446.3349529949831,16/03/2023,15:16:48,radial_basis
sweden,1940,1999,Male,100,5,10.0,3,4,438.44444426890266,16/03/2023,15:16:48,radial_basis
sweden,1940,1999,Male,100,5,10.0,3,5,457.41206524357466,16/03/2023,15:16:48,radial_basis
sweden,1940,1999,Male,100,5,10.0,3,6,459.96262258108624,16/03/2023,15:16:48,radial_basis
sweden,1940,1999,Male,100,5,10.0,3,7,456.95131925330844,16/03/2023,15:16:48,radial_basis
sweden,1940,1999,Male,100,5,10.0,3,8,462.7841213650819,16/03/2023,15:16:48,radial_basis
sweden,1940,1999,Male,100,5,10.0,3,9,465.2821706105614,16/03/2023,15:16:48,radial_basis
sweden,1940,1999,Male,100,5,10.0,3,10,481.5845366363572,16/03/2023,15:16:48,radial_basis
sweden,1940,1999,Male,100,10,10.0,3,1,436.35654308406964,16/03/2023,15:38:52,radial_basis
sweden,1940,1999,Male,100,10,10.0,3,2,431.87833094679104,16/03/2023,15:38:52,radial_basis
sweden,1940,1999,Male,100,10,10.0,3,3,439.0123294133258,16/03/2023,15:38:52,radial_basis
sweden,1940,1999,Male,100,10,10.0,3,4,435.05321483718546,16/03/2023,15:38:52,radial_basis
sweden,1940,1999,Male,100,10,10.0,3,5,472.7118616595795,16/03/2023,15:38:52,radial_basis
sweden,1940,1999,Male,100,10,10.0,3,6,464.89034366843555,16/03/2023,15:38:52,radial_basis
sweden,1940,1999,Male,100,10,10.0,3,7,472.69695742742215,16/03/2023,15:38:52,radial_basis
sweden,1940,1999,Male,100,10,10.0,3,8,478.37684857133945,16/03/2023,15:38:52,radial_basis
sweden,1940,1999,Male,100,10,10.0,3,9,483.0407897567988,16/03/2023,15:38:52,radial_basis
sweden,1940,1999,Male,100,10,10.0,3,10,500.2511005573944,16/03/2023,15:38:52,radial_basis
sweden,1939,1998,Male,100,15,10.0,5,1,413.99441916194127,16/03/2023,15:39:26,radial_basis
sweden,1939,1998,Male,100,15,10.0,5,2,444.26126827414464,16/03/2023,15:39:26,radial_basis
sweden,1939,1998,Male,100,15,10.0,5,3,444.22433026862575,16/03/2023,15:39:26,radial_basis
sweden,1939,1998,Male,100,15,10.0,5,4,455.62426455646397,16/03/2023,15:39:26,radial_basis
sweden,1939,1998,Male,100,15,10.0,5,5,445.1822055829239,16/03/2023,15:39:26,radial_basis
sweden,1939,1998,Male,100,15,10.0,5,6,470.37011373333155,16/03/2023,15:39:26,radial_basis
sweden,1939,1998,Male,100,15,10.0,5,7,473.6353793946077,16/03/2023,15:39:26,radial_basis
sweden,1939,1998,Male,100,15,10.0,5,8,475.5362374005148,16/03/2023,15:39:26,radial_basis
sweden,1939,1998,Male,100,15,10.0,5,9,491.1503450486756,16/03/2023,15:39:26,radial_basis
sweden,1939,1998,Male,100,15,10.0,5,10,491.895209661315,16/03/2023,15:39:26,radial_basis
sweden,1940,1999,Male,100,5,10.0,4,1,443.86089795306475,16/03/2023,15:57:05,radial_basis
sweden,1940,1999,Male,100,5,10.0,4,2,443.64739019874696,16/03/2023,15:57:05,radial_basis
sweden,1940,1999,Male,100,5,10.0,4,3,450.3662659125713,16/03/2023,15:57:05,radial_basis
sweden,1940,1999,Male,100,5,10.0,4,4,444.60212708971267,16/03/2023,15:57:05,radial_basis
sweden,1940,1999,Male,100,5,10.0,4,5,466.8135617329849,16/03/2023,15:57:05,radial_basis
sweden,1940,1999,Male,100,5,10.0,4,6,471.5240869974862,16/03/2023,15:57:05,radial_basis
sweden,1940,1999,Male,100,5,10.0,4,7,473.62648199817374,16/03/2023,15:57:05,radial_basis
sweden,1940,1999,Male,100,5,10.0,4,8,481.6361527277394,16/03/2023,15:57:05,radial_basis
sweden,1940,1999,Male,100,5,10.0,4,9,486.13852810400624,16/03/2023,15:57:05,radial_basis
sweden,1940,1999,Male,100,5,10.0,4,10,508.65719233832937,16/03/2023,15:57:05,radial_basis
sweden,1940,1999,Male,100,15,10.0,3,1,427.75416403312045,16/03/2023,16:01:45,radial_basis
sweden,1940,1999,Male,100,15,10.0,3,2,423.9073968927648,16/03/2023,16:01:45,radial_basis
sweden,1940,1999,Male,100,15,10.0,3,3,431.7664045364671,16/03/2023,16:01:45,radial_basis
sweden,1940,1999,Male,100,15,10.0,3,4,434.0965013470562,16/03/2023,16:01:45,radial_basis
sweden,1940,1999,Male,100,15,10.0,3,5,471.37178499087383,16/03/2023,16:01:45,radial_basis
sweden,1940,1999,Male,100,15,10.0,3,6,461.8638647025568,16/03/2023,16:01:45,radial_basis
sweden,1940,1999,Male,100,15,10.0,3,7,472.57058484021087,16/03/2023,16:01:45,radial_basis
sweden,1940,1999,Male,100,15,10.0,3,8,485.80427587219015,16/03/2023,16:01:45,radial_basis
sweden,1940,1999,Male,100,15,10.0,3,9,492.3472831864291,16/03/2023,16:01:45,radial_basis
sweden,1940,1999,Male,100,15,10.0,3,10,514.6115976705023,16/03/2023,16:01:45,radial_basis
sweden,1940,1999,Male,100,10,10.0,4,1,424.74122674168285,16/03/2023,17:30:11,radial_basis
sweden,1940,1999,Male,100,10,10.0,4,2,431.1767301991609,16/03/2023,17:30:11,radial_basis
sweden,1940,1999,Male,100,10,10.0,4,3,436.12632153072366,16/03/2023,17:30:11,radial_basis
sweden,1940,1999,Male,100,10,10.0,4,4,435.94572392596035,16/03/2023,17:30:11,radial_basis
sweden,1940,1999,Male,100,10,10.0,4,5,467.11314134239325,16/03/2023,17:30:11,radial_basis
sweden,1940,1999,Male,100,10,10.0,4,6,464.39542120767874,16/03/2023,17:30:11,radial_basis
sweden,1940,1999,Male,100,10,10.0,4,7,471.38026050695703,16/03/2023,17:30:11,radial_basis
sweden,1940,1999,Male,100,10,10.0,4,8,483.31100157742,16/03/2023,17:30:11,radial_basis
sweden,1940,1999,Male,100,10,10.0,4,9,486.2478953363853,16/03/2023,17:30:11,radial_basis
sweden,1940,1999,Male,100,10,10.0,4,10,509.6243331520261,16/03/2023,17:30:11,radial_basis
sweden,1940,1999,Male,100,5,10.0,5,1,436.90165267316513,16/03/2023,17:49:19,radial_basis
sweden,1940,1999,Male,100,5,10.0,5,2,439.5524755526941,16/03/2023,17:49:19,radial_basis
sweden,1940,1999,Male,100,5,10.0,5,3,447.6358100749603,16/03/2023,17:49:19,radial_basis
sweden,1940,1999,Male,100,5,10.0,5,4,433.1667717870949,16/03/2023,17:49:19,radial_basis
sweden,1940,1999,Male,100,5,10.0,5,5,468.8534445720559,16/03/2023,17:49:19,radial_basis
sweden,1940,1999,Male,100,5,10.0,5,6,465.34640939477237,16/03/2023,17:49:19,radial_basis
sweden,1940,1999,Male,100,5,10.0,5,7,468.90742470362767,16/03/2023,17:49:19,radial_basis
sweden,1940,1999,Male,100,5,10.0,5,8,480.8505896549809,16/03/2023,17:49:19,radial_basis
sweden,1940,1999,Male,100,5,10.0,5,9,485.0936917292463,16/03/2023,17:49:19,radial_basis
sweden,1940,1999,Male,100,5,10.0,5,10,504.30530060525683,16/03/2023,17:49:19,radial_basis
sweden,1939,1998,Male,100,10,10.0,5,1,413.93145693948856,16/03/2023,17:52:12,radial_basis
sweden,1939,1998,Male,100,10,10.0,5,2,425.77134413941616,16/03/2023,17:52:12,radial_basis
sweden,1939,1998,Male,100,10,10.0,5,3,435.9325751373444,16/03/2023,17:52:12,radial_basis
sweden,1939,1998,Male,100,10,10.0,5,4,431.39513848433864,16/03/2023,17:52:12,radial_basis
sweden,1939,1998,Male,100,10,10.0,5,5,435.1855726401113,16/03/2023,17:52:12,radial_basis
sweden,1939,1998,Male,100,10,10.0,5,6,456.8645016123773,16/03/2023,17:52:12,radial_basis
sweden,1939,1998,Male,100,10,10.0,5,7,457.38439758182955,16/03/2023,17:52:12,radial_basis
sweden,1939,1998,Male,100,10,10.0,5,8,464.09228940069033,16/03/2023,17:52:12,radial_basis
sweden,1939,1998,Male,100,10,10.0,5,9,472.720400587846,16/03/2023,17:52:12,radial_basis
sweden,1939,1998,Male,100,10,10.0,5,10,478.31760108756845,16/03/2023,17:52:12,radial_basis
sweden,1940,1999,Male,100,15,10.0,4,1,421.4001403147983,16/03/2023,19:50:05,radial_basis
sweden,1940,1999,Male,100,15,10.0,4,2,423.0814792339907,16/03/2023,19:50:05,radial_basis
sweden,1940,1999,Male,100,15,10.0,4,3,431.9385651459228,16/03/2023,19:50:05,radial_basis
sweden,1940,1999,Male,100,15,10.0,4,4,422.7856001558875,16/03/2023,19:50:05,radial_basis
sweden,1940,1999,Male,100,15,10.0,4,5,454.28502502006063,16/03/2023,19:50:05,radial_basis
sweden,1940,1999,Male,100,15,10.0,4,6,452.96466863847604,16/03/2023,19:50:05,radial_basis
sweden,1940,1999,Male,100,15,10.0,4,7,454.32267494167746,16/03/2023,19:50:05,radial_basis
sweden,1940,1999,Male,100,15,10.0,4,8,466.12949986235606,16/03/2023,19:50:05,radial_basis
sweden,1940,1999,Male,100,15,10.0,4,9,471.7045100051664,16/03/2023,19:50:05,radial_basis
sweden,1940,1999,Male,100,15,10.0,4,10,489.4043930817758,16/03/2023,19:50:05,radial_basis
sweden,1940,1999,Male,100,15,10.0,5,1,428.87058006787,16/03/2023,20:02:56,radial_basis
sweden,1940,1999,Male,100,15,10.0,5,2,432.4308192334619,16/03/2023,20:02:56,radial_basis
sweden,1940,1999,Male,100,15,10.0,5,3,438.95073189694136,16/03/2023,20:02:56,radial_basis
sweden,1940,1999,Male,100,15,10.0,5,4,441.80290662901535,16/03/2023,20:02:56,radial_basis
sweden,1940,1999,Male,100,15,10.0,5,5,471.2806278628707,16/03/2023,20:02:56,radial_basis
sweden,1940,1999,Male,100,15,10.0,5,6,469.6634155105027,16/03/2023,20:02:56,radial_basis
sweden,1940,1999,Male,100,15,10.0,5,7,479.10485892111484,16/03/2023,20:02:56,radial_basis
sweden,1940,1999,Male,100,15,10.0,5,8,490.7208270354012,16/03/2023,20:02:56,radial_basis
sweden,1940,1999,Male,100,15,10.0,5,9,497.64338788959503,16/03/2023,20:02:56,radial_basis
sweden,1940,1999,Male,100,15,10.0,5,10,520.8304456695822,16/03/2023,20:02:56,radial_basis
sweden,1941,2000,Male,100,5,10.0,3,1,426.281503075473,16/03/2023,20:25:45,radial_basis
sweden,1941,2000,Male,100,5,10.0,3,2,437.67294489898313,16/03/2023,20:25:45,radial_basis
sweden,1941,2000,Male,100,5,10.0,3,3,443.2520536973886,16/03/2023,20:25:45,radial_basis
sweden,1941,2000,Male,100,5,10.0,3,4,462.3127018742679,16/03/2023,20:25:45,radial_basis
sweden,1941,2000,Male,100,5,10.0,3,5,472.71982658000485,16/03/2023,20:25:45,radial_basis
sweden,1941,2000,Male,100,5,10.0,3,6,486.98713146060334,16/03/2023,20:25:45,radial_basis
sweden,1941,2000,Male,100,5,10.0,3,7,480.41366444072924,16/03/2023,20:25:45,radial_basis
sweden,1941,2000,Male,100,5,10.0,3,8,492.31047493155944,16/03/2023,20:25:45,radial_basis
sweden,1941,2000,Male,100,5,10.0,3,9,518.8730669503806,16/03/2023,20:25:45,radial_basis
sweden,1941,2000,Male,100,5,10.0,3,10,521.1773762107855,16/03/2023,20:25:45,radial_basis
sweden,1940,1999,Male,100,10,10.0,5,1,440.2206729110141,16/03/2023,20:26:57,radial_basis
sweden,1940,1999,Male,100,10,10.0,5,2,445.8680635944621,16/03/2023,20:26:57,radial_basis
sweden,1940,1999,Male,100,10,10.0,5,3,451.51315220153316,16/03/2023,20:26:57,radial_basis
sweden,1940,1999,Male,100,10,10.0,5,4,452.3101095352756,16/03/2023,20:26:57,radial_basis
sweden,1940,1999,Male,100,10,10.0,5,5,477.29219076310994,16/03/2023,20:26:57,radial_basis
sweden,1940,1999,Male,100,10,10.0,5,6,480.0404906975695,16/03/2023,20:26:57,radial_basis
sweden,1940,1999,Male,100,10,10.0,5,7,486.9386180291324,16/03/2023,20:26:57,radial_basis
sweden,1940,1999,Male,100,10,10.0,5,8,488.7072500002418,16/03/2023,20:26:57,radial_basis
sweden,1940,1999,Male,100,10,10.0,5,9,497.6733496189842,16/03/2023,20:26:57,radial_basis
sweden,1940,1999,Male,100,10,10.0,5,10,527.0073040339198,16/03/2023,20:26:57,radial_basis
sweden,1941,2000,Male,100,5,10.0,4,1,434.5619360238967,16/03/2023,20:34:57,radial_basis
sweden,1941,2000,Male,100,5,10.0,4,2,444.1023755254904,16/03/2023,20:34:57,radial_basis
sweden,1941,2000,Male,100,5,10.0,4,3,431.92465548767905,16/03/2023,20:34:57,radial_basis
sweden,1941,2000,Male,100,5,10.0,4,4,445.9568454629291,16/03/2023,20:34:57,radial_basis
